qseqid,sseqid,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore,qlen,slen,aln_pct_qlen,aln_pct_slen
CDS_NZ_CP009167.1_62217_64176_pos,CDS_NZ_CP009167.1_64230_64664_pos,100.0,652,0,0,1,652,1,652,0.0,1342.0,652,652,100.0,100.0
CDS_NZ_CP009166.1_4827601_4829365_neg,CDS_NZ_CP009166.1_4829364_4830027_neg,100.0,587,0,0,1,587,1,587,0.0,1207.0,587,587,100.0,100.0
CDS_NZ_CP009166.1_1619606_1621364_pos,CDS_NZ_CP009166.1_1621353_1622670_pos,100.0,585,0,0,1,585,1,585,0.0,1205.0,585,585,100.0,100.0
CDS_NZ_CP009166.1_4500065_4501802_pos,CDS_NZ_CP009166.1_4501770_4503956_neg,100.0,578,0,0,1,578,1,578,0.0,1199.0,578,578,100.0,100.0
CDS_NZ_CP009166.1_936317_938084_pos,CDS_NZ_CP009166.1_4094757_4096524_neg,97.109,588,17,0,1,588,1,588,0.0,1164.0,588,588,100.0,100.0
CDS_NZ_CP009166.1_2428694_2430380_neg,CDS_NZ_CP009166.1_2430601_2431341_pos,100.0,561,0,0,1,561,1,561,0.0,1156.0,561,561,100.0,100.0
CDS_NZ_CP009166.1_1167924_1169691_pos,CDS_NZ_CP009166.1_4094757_4096524_neg,93.367,588,39,0,1,588,1,588,0.0,1103.0,588,588,100.0,100.0
CDS_NZ_CP009167.1_28838_30452_pos,CDS_NZ_CP009167.1_104801_106415_pos,100.0,537,0,0,1,537,1,537,0.0,1100.0,537,537,100.0,100.0
CDS_NZ_CP009166.1_936317_938084_pos,CDS_NZ_CP009166.1_1167924_1169691_pos,93.027,588,41,0,1,588,1,588,0.0,1097.0,588,588,100.0,100.0
CDS_NZ_CP009166.1_1345359_1346952_pos,CDS_NZ_CP009166.1_4894244_4895837_pos,98.491,530,8,0,1,530,1,530,0.0,1076.0,530,530,100.0,100.0
CDS_NZ_CP009166.1_1703971_1705522_neg,CDS_NZ_CP009166.1_1705535_1705795_neg,100.0,516,0,0,1,516,1,516,0.0,1061.0,516,516,100.0,100.0
CDS_NZ_CP009166.1_3759411_3760917_pos,CDS_NZ_CP009166.1_3761185_3761407_neg,100.0,501,0,0,1,501,1,501,0.0,1035.0,501,501,100.0,100.0
CDS_NZ_CP009166.1_1851788_1853435_neg,CDS_NZ_CP009166.1_4627018_4628665_neg,89.964,548,55,0,1,548,1,548,0.0,1028.0,548,548,100.0,100.0
CDS_NZ_CP009167.1_31765_33253_pos,CDS_NZ_CP009167.1_33628_33889_pos,100.0,495,0,0,1,495,1,495,0.0,1026.0,495,495,100.0,100.0
CDS_NZ_CP009166.1_1785769_1787230_neg,CDS_NZ_CP009166.1_1787318_1788602_neg,100.0,486,0,0,1,486,1,486,0.0,1009.0,486,486,100.0,100.0
CDS_NZ_CP009166.1_1346941_1348447_pos,CDS_NZ_CP009166.1_4895826_4897332_pos,99.401,501,3,0,1,501,1,501,0.0,1008.0,501,501,100.0,100.0
CDS_NZ_CP009166.1_1628700_1630140_pos,CDS_NZ_CP009166.1_1630181_1631182_neg,100.0,479,0,0,1,479,1,479,0.0,981.0,479,479,100.0,100.0
CDS_NZ_CP009166.1_1713363_1714764_neg,CDS_NZ_CP009166.1_3861613_3863014_neg,98.927,466,5,0,1,466,1,466,0.0,966.0,466,466,100.0,100.0
CDS_NZ_CP009166.1_1748484_1749885_neg,CDS_NZ_CP009166.1_1749881_1753905_neg,100.0,466,0,0,1,466,1,466,0.0,948.0,466,466,100.0,100.0
CDS_NZ_CP009166.1_3205191_3206709_neg,CDS_NZ_CP009166.1_4634538_4636056_neg,88.911,505,56,0,1,505,1,505,0.0,941.0,505,505,100.0,100.0
CDS_NZ_CP009166.1_2060331_2061711_neg,CDS_NZ_CP009166.1_2061737_2062814_neg,100.0,459,0,0,1,459,1,459,0.0,922.0,459,459,100.0,100.0
CDS_NZ_CP009166.1_3304876_3306235_pos,CDS_NZ_CP009166.1_3308360_3309533_neg,100.0,452,0,0,1,452,1,452,0.0,922.0,452,452,100.0,100.0
CDS_NZ_CP009166.1_3304876_3306235_pos,CDS_NZ_CP009166.1_3307614_3308361_pos,100.0,452,0,0,1,452,1,452,0.0,922.0,452,452,100.0,100.0
CDS_NZ_CP009166.1_3304876_3306235_pos,CDS_NZ_CP009166.1_3306473_3307610_neg,100.0,452,0,0,1,452,1,452,0.0,922.0,452,452,100.0,100.0
CDS_NZ_CP009166.1_3306473_3307610_neg,CDS_NZ_CP009166.1_3308360_3309533_neg,100.0,452,0,0,1,452,1,452,0.0,922.0,452,452,100.0,100.0
CDS_NZ_CP009166.1_3306473_3307610_neg,CDS_NZ_CP009166.1_3307614_3308361_pos,100.0,452,0,0,1,452,1,452,0.0,922.0,452,452,100.0,100.0
CDS_NZ_CP009166.1_3307614_3308361_pos,CDS_NZ_CP009166.1_3308360_3309533_neg,100.0,452,0,0,1,452,1,452,0.0,922.0,452,452,100.0,100.0
CDS_NZ_CP009166.1_242380_243733_neg,CDS_NZ_CP009166.1_245046_248382_pos,100.0,450,0,0,1,450,1,450,0.0,921.0,450,450,100.0,100.0
CDS_NZ_CP009166.1_242380_243733_neg,CDS_NZ_CP009166.1_243743_245048_neg,100.0,450,0,0,1,450,1,450,0.0,921.0,450,450,100.0,100.0
CDS_NZ_CP009166.1_243743_245048_neg,CDS_NZ_CP009166.1_245046_248382_pos,100.0,450,0,0,1,450,1,450,0.0,921.0,450,450,100.0,100.0
CDS_NZ_CP009166.1_1685890_1687279_neg,CDS_NZ_CP009166.1_1687602_1688933_neg,100.0,462,0,0,1,462,1,462,0.0,912.0,462,462,100.0,100.0
CDS_NZ_CP009166.1_1809792_1811106_neg,CDS_NZ_CP009166.1_1811874_1812162_neg,100.0,437,0,0,1,437,1,437,0.0,909.0,437,437,100.0,100.0
CDS_NZ_CP009166.1_4044365_4045706_pos,CDS_NZ_CP009166.1_4046071_4046728_neg,100.0,446,0,0,1,446,1,446,0.0,907.0,446,446,100.0,100.0
CDS_NZ_CP009166.1_4617031_4618369_neg,CDS_NZ_CP009166.1_4618505_4619267_neg,100.0,445,0,0,1,445,1,445,0.0,881.0,445,445,100.0,100.0
CDS_NZ_CP009166.1_3281271_3282534_pos,CDS_NZ_CP009166.1_3282719_3283416_neg,100.0,420,0,0,1,420,1,420,0.0,871.0,420,420,100.0,100.0
CDS_NZ_CP009166.1_306904_308158_pos,CDS_NZ_CP009166.1_308474_308813_neg,100.0,417,0,0,1,417,1,417,0.0,847.0,417,417,100.0,100.0
CDS_NZ_CP009166.1_1189699_1190908_pos,CDS_NZ_CP009166.1_1197423_1198632_neg,99.254,402,3,0,1,402,1,402,0.0,826.0,402,402,100.0,100.0
CDS_NZ_CP009166.1_1150162_1151325_neg,CDS_NZ_CP009166.1_1151392_1151734_pos,100.0,387,0,0,1,387,1,387,0.0,810.0,387,387,100.0,100.0
CDS_NZ_CP009166.1_3481839_3483002_pos,CDS_NZ_CP009166.1_3483032_3483230_pos,100.0,387,0,0,1,387,1,387,0.0,809.0,387,387,100.0,100.0
CDS_NZ_CP009166.1_539253_540416_neg,CDS_NZ_CP009166.1_4831285_4831771_neg,100.0,387,0,0,1,387,1,387,0.0,808.0,387,387,100.0,100.0
CDS_NZ_CP009166.1_539253_540416_neg,CDS_NZ_CP009166.1_4830092_4831255_pos,100.0,387,0,0,1,387,1,387,0.0,808.0,387,387,100.0,100.0
CDS_NZ_CP009166.1_539253_540416_neg,CDS_NZ_CP009166.1_3290648_3291467_neg,100.0,387,0,0,1,387,1,387,0.0,808.0,387,387,100.0,100.0
CDS_NZ_CP009166.1_539253_540416_neg,CDS_NZ_CP009166.1_3289455_3290618_pos,100.0,387,0,0,1,387,1,387,0.0,808.0,387,387,100.0,100.0
CDS_NZ_CP009166.1_539253_540416_neg,CDS_NZ_CP009166.1_1808572_1809735_pos,100.0,387,0,0,1,387,1,387,0.0,808.0,387,387,100.0,100.0
CDS_NZ_CP009166.1_539253_540416_neg,CDS_NZ_CP009166.1_540480_540681_neg,100.0,387,0,0,1,387,1,387,0.0,808.0,387,387,100.0,100.0
CDS_NZ_CP009166.1_540480_540681_neg,CDS_NZ_CP009166.1_4831285_4831771_neg,100.0,387,0,0,1,387,1,387,0.0,808.0,387,387,100.0,100.0
CDS_NZ_CP009166.1_540480_540681_neg,CDS_NZ_CP009166.1_4830092_4831255_pos,100.0,387,0,0,1,387,1,387,0.0,808.0,387,387,100.0,100.0
CDS_NZ_CP009166.1_540480_540681_neg,CDS_NZ_CP009166.1_3290648_3291467_neg,100.0,387,0,0,1,387,1,387,0.0,808.0,387,387,100.0,100.0
CDS_NZ_CP009166.1_540480_540681_neg,CDS_NZ_CP009166.1_3289455_3290618_pos,100.0,387,0,0,1,387,1,387,0.0,808.0,387,387,100.0,100.0
CDS_NZ_CP009166.1_540480_540681_neg,CDS_NZ_CP009166.1_1808572_1809735_pos,100.0,387,0,0,1,387,1,387,0.0,808.0,387,387,100.0,100.0
CDS_NZ_CP009166.1_1808572_1809735_pos,CDS_NZ_CP009166.1_4831285_4831771_neg,100.0,387,0,0,1,387,1,387,0.0,808.0,387,387,100.0,100.0
CDS_NZ_CP009166.1_1808572_1809735_pos,CDS_NZ_CP009166.1_4830092_4831255_pos,100.0,387,0,0,1,387,1,387,0.0,808.0,387,387,100.0,100.0
CDS_NZ_CP009166.1_1808572_1809735_pos,CDS_NZ_CP009166.1_3290648_3291467_neg,100.0,387,0,0,1,387,1,387,0.0,808.0,387,387,100.0,100.0
CDS_NZ_CP009166.1_1808572_1809735_pos,CDS_NZ_CP009166.1_3289455_3290618_pos,100.0,387,0,0,1,387,1,387,0.0,808.0,387,387,100.0,100.0
CDS_NZ_CP009166.1_3289455_3290618_pos,CDS_NZ_CP009166.1_4831285_4831771_neg,100.0,387,0,0,1,387,1,387,0.0,808.0,387,387,100.0,100.0
CDS_NZ_CP009166.1_3289455_3290618_pos,CDS_NZ_CP009166.1_4830092_4831255_pos,100.0,387,0,0,1,387,1,387,0.0,808.0,387,387,100.0,100.0
CDS_NZ_CP009166.1_3289455_3290618_pos,CDS_NZ_CP009166.1_3290648_3291467_neg,100.0,387,0,0,1,387,1,387,0.0,808.0,387,387,100.0,100.0
CDS_NZ_CP009166.1_3290648_3291467_neg,CDS_NZ_CP009166.1_4831285_4831771_neg,100.0,387,0,0,1,387,1,387,0.0,808.0,387,387,100.0,100.0
CDS_NZ_CP009166.1_3290648_3291467_neg,CDS_NZ_CP009166.1_4830092_4831255_pos,100.0,387,0,0,1,387,1,387,0.0,808.0,387,387,100.0,100.0
CDS_NZ_CP009166.1_4830092_4831255_pos,CDS_NZ_CP009166.1_4831285_4831771_neg,100.0,387,0,0,1,387,1,387,0.0,808.0,387,387,100.0,100.0
CDS_NZ_CP009166.1_539253_540416_neg,CDS_NZ_CP009166.1_3483032_3483230_pos,99.742,387,1,0,1,387,1,387,0.0,806.0,387,387,100.0,100.0
CDS_NZ_CP009166.1_539253_540416_neg,CDS_NZ_CP009166.1_3481839_3483002_pos,99.742,387,1,0,1,387,1,387,0.0,806.0,387,387,100.0,100.0
CDS_NZ_CP009166.1_540480_540681_neg,CDS_NZ_CP009166.1_3483032_3483230_pos,99.742,387,1,0,1,387,1,387,0.0,806.0,387,387,100.0,100.0
CDS_NZ_CP009166.1_540480_540681_neg,CDS_NZ_CP009166.1_3481839_3483002_pos,99.742,387,1,0,1,387,1,387,0.0,806.0,387,387,100.0,100.0
CDS_NZ_CP009166.1_1808572_1809735_pos,CDS_NZ_CP009166.1_3483032_3483230_pos,99.742,387,1,0,1,387,1,387,0.0,806.0,387,387,100.0,100.0
CDS_NZ_CP009166.1_1808572_1809735_pos,CDS_NZ_CP009166.1_3481839_3483002_pos,99.742,387,1,0,1,387,1,387,0.0,806.0,387,387,100.0,100.0
CDS_NZ_CP009166.1_3289455_3290618_pos,CDS_NZ_CP009166.1_3483032_3483230_pos,99.742,387,1,0,1,387,1,387,0.0,806.0,387,387,100.0,100.0
CDS_NZ_CP009166.1_3289455_3290618_pos,CDS_NZ_CP009166.1_3481839_3483002_pos,99.742,387,1,0,1,387,1,387,0.0,806.0,387,387,100.0,100.0
CDS_NZ_CP009166.1_3290648_3291467_neg,CDS_NZ_CP009166.1_3483032_3483230_pos,99.742,387,1,0,1,387,1,387,0.0,806.0,387,387,100.0,100.0
CDS_NZ_CP009166.1_3290648_3291467_neg,CDS_NZ_CP009166.1_3481839_3483002_pos,99.742,387,1,0,1,387,1,387,0.0,806.0,387,387,100.0,100.0
CDS_NZ_CP009166.1_3481839_3483002_pos,CDS_NZ_CP009166.1_4831285_4831771_neg,99.742,387,1,0,1,387,1,387,0.0,806.0,387,387,100.0,100.0
CDS_NZ_CP009166.1_3481839_3483002_pos,CDS_NZ_CP009166.1_4830092_4831255_pos,99.742,387,1,0,1,387,1,387,0.0,806.0,387,387,100.0,100.0
CDS_NZ_CP009166.1_3483032_3483230_pos,CDS_NZ_CP009166.1_4831285_4831771_neg,99.742,387,1,0,1,387,1,387,0.0,806.0,387,387,100.0,100.0
CDS_NZ_CP009166.1_3483032_3483230_pos,CDS_NZ_CP009166.1_4830092_4831255_pos,99.742,387,1,0,1,387,1,387,0.0,806.0,387,387,100.0,100.0
CDS_NZ_CP009166.1_539253_540416_neg,CDS_NZ_CP009166.1_1151392_1151734_pos,99.225,387,3,0,1,387,1,387,0.0,803.0,387,387,100.0,100.0
CDS_NZ_CP009166.1_539253_540416_neg,CDS_NZ_CP009166.1_1150162_1151325_neg,99.225,387,3,0,1,387,1,387,0.0,803.0,387,387,100.0,100.0
CDS_NZ_CP009166.1_540480_540681_neg,CDS_NZ_CP009166.1_1151392_1151734_pos,99.225,387,3,0,1,387,1,387,0.0,803.0,387,387,100.0,100.0
CDS_NZ_CP009166.1_540480_540681_neg,CDS_NZ_CP009166.1_1150162_1151325_neg,99.225,387,3,0,1,387,1,387,0.0,803.0,387,387,100.0,100.0
CDS_NZ_CP009166.1_1150162_1151325_neg,CDS_NZ_CP009166.1_4831285_4831771_neg,99.225,387,3,0,1,387,1,387,0.0,803.0,387,387,100.0,100.0
CDS_NZ_CP009166.1_1150162_1151325_neg,CDS_NZ_CP009166.1_4830092_4831255_pos,99.225,387,3,0,1,387,1,387,0.0,803.0,387,387,100.0,100.0
CDS_NZ_CP009166.1_1150162_1151325_neg,CDS_NZ_CP009166.1_3290648_3291467_neg,99.225,387,3,0,1,387,1,387,0.0,803.0,387,387,100.0,100.0
CDS_NZ_CP009166.1_1150162_1151325_neg,CDS_NZ_CP009166.1_3289455_3290618_pos,99.225,387,3,0,1,387,1,387,0.0,803.0,387,387,100.0,100.0
CDS_NZ_CP009166.1_1150162_1151325_neg,CDS_NZ_CP009166.1_1808572_1809735_pos,99.225,387,3,0,1,387,1,387,0.0,803.0,387,387,100.0,100.0
CDS_NZ_CP009166.1_1151392_1151734_pos,CDS_NZ_CP009166.1_4831285_4831771_neg,99.225,387,3,0,1,387,1,387,0.0,803.0,387,387,100.0,100.0
CDS_NZ_CP009166.1_1151392_1151734_pos,CDS_NZ_CP009166.1_4830092_4831255_pos,99.225,387,3,0,1,387,1,387,0.0,803.0,387,387,100.0,100.0
CDS_NZ_CP009166.1_1151392_1151734_pos,CDS_NZ_CP009166.1_3290648_3291467_neg,99.225,387,3,0,1,387,1,387,0.0,803.0,387,387,100.0,100.0
CDS_NZ_CP009166.1_1151392_1151734_pos,CDS_NZ_CP009166.1_3289455_3290618_pos,99.225,387,3,0,1,387,1,387,0.0,803.0,387,387,100.0,100.0
CDS_NZ_CP009166.1_1151392_1151734_pos,CDS_NZ_CP009166.1_1808572_1809735_pos,99.225,387,3,0,1,387,1,387,0.0,803.0,387,387,100.0,100.0
CDS_NZ_CP009166.1_1150162_1151325_neg,CDS_NZ_CP009166.1_3483032_3483230_pos,98.966,387,4,0,1,387,1,387,0.0,801.0,387,387,100.0,100.0
CDS_NZ_CP009166.1_1150162_1151325_neg,CDS_NZ_CP009166.1_3481839_3483002_pos,98.966,387,4,0,1,387,1,387,0.0,801.0,387,387,100.0,100.0
CDS_NZ_CP009166.1_1151392_1151734_pos,CDS_NZ_CP009166.1_3483032_3483230_pos,98.966,387,4,0,1,387,1,387,0.0,801.0,387,387,100.0,100.0
CDS_NZ_CP009166.1_1151392_1151734_pos,CDS_NZ_CP009166.1_3481839_3483002_pos,98.966,387,4,0,1,387,1,387,0.0,801.0,387,387,100.0,100.0
CDS_NZ_CP009166.1_539253_540416_neg,CDS_NZ_CP009166.1_1340885_1342048_pos,98.708,387,5,0,1,387,1,387,0.0,799.0,387,387,100.0,100.0
CDS_NZ_CP009166.1_540480_540681_neg,CDS_NZ_CP009166.1_1340885_1342048_pos,98.708,387,5,0,1,387,1,387,0.0,799.0,387,387,100.0,100.0
CDS_NZ_CP009166.1_1340885_1342048_pos,CDS_NZ_CP009166.1_4831285_4831771_neg,98.708,387,5,0,1,387,1,387,0.0,799.0,387,387,100.0,100.0
CDS_NZ_CP009166.1_1340885_1342048_pos,CDS_NZ_CP009166.1_4830092_4831255_pos,98.708,387,5,0,1,387,1,387,0.0,799.0,387,387,100.0,100.0
CDS_NZ_CP009166.1_1340885_1342048_pos,CDS_NZ_CP009166.1_3290648_3291467_neg,98.708,387,5,0,1,387,1,387,0.0,799.0,387,387,100.0,100.0
CDS_NZ_CP009166.1_1340885_1342048_pos,CDS_NZ_CP009166.1_3289455_3290618_pos,98.708,387,5,0,1,387,1,387,0.0,799.0,387,387,100.0,100.0
CDS_NZ_CP009166.1_1340885_1342048_pos,CDS_NZ_CP009166.1_1808572_1809735_pos,98.708,387,5,0,1,387,1,387,0.0,799.0,387,387,100.0,100.0
CDS_NZ_CP009166.1_1150162_1151325_neg,CDS_NZ_CP009166.1_1340885_1342048_pos,98.45,387,6,0,1,387,1,387,0.0,798.0,387,387,100.0,100.0
CDS_NZ_CP009166.1_1151392_1151734_pos,CDS_NZ_CP009166.1_1340885_1342048_pos,98.45,387,6,0,1,387,1,387,0.0,798.0,387,387,100.0,100.0
CDS_NZ_CP009166.1_1195852_1197058_pos,CDS_NZ_CP009166.1_1197288_1197408_pos,100.0,401,0,0,1,401,1,401,0.0,798.0,401,401,100.0,100.0
CDS_NZ_CP009166.1_1340885_1342048_pos,CDS_NZ_CP009166.1_3483032_3483230_pos,98.45,387,6,0,1,387,1,387,0.0,798.0,387,387,100.0,100.0
CDS_NZ_CP009166.1_1340885_1342048_pos,CDS_NZ_CP009166.1_3481839_3483002_pos,98.45,387,6,0,1,387,1,387,0.0,798.0,387,387,100.0,100.0
CDS_NZ_CP009166.1_3707211_3708375_neg,CDS_NZ_CP009166.1_3708458_3708821_neg,100.0,387,0,0,1,387,1,387,0.0,798.0,387,387,100.0,100.0
CDS_NZ_CP009166.1_4082922_4084080_neg,CDS_NZ_CP009166.1_4084076_4084190_neg,100.0,385,0,0,1,385,1,385,0.0,779.0,385,385,100.0,100.0
CDS_NZ_CP009166.1_1675034_1676171_pos,CDS_NZ_CP009166.1_3821009_3822146_pos,97.884,378,8,0,1,378,1,378,0.0,768.0,378,378,100.0,100.0
CDS_NZ_CP009166.1_249182_250319_pos,CDS_NZ_CP009166.1_3821009_3822146_pos,97.354,378,10,0,1,378,1,378,0.0,762.0,378,378,100.0,100.0
CDS_NZ_CP009166.1_249182_250319_pos,CDS_NZ_CP009166.1_1675034_1676171_pos,96.825,378,12,0,1,378,1,378,0.0,756.0,378,378,100.0,100.0
CDS_NZ_CP009166.1_582817_583954_neg,CDS_NZ_CP009166.1_3821009_3822146_pos,96.561,378,13,0,1,378,1,378,0.0,755.0,378,378,100.0,100.0
CDS_NZ_CP009166.1_2083393_2084479_pos,CDS_NZ_CP009166.1_2084633_2086115_pos,100.0,361,0,0,1,361,1,361,0.0,751.0,361,361,100.0,100.0
CDS_NZ_CP009166.1_582817_583954_neg,CDS_NZ_CP009166.1_1675034_1676171_pos,95.767,378,16,0,1,378,1,378,0.0,749.0,378,378,100.0,100.0
CDS_NZ_CP009166.1_249182_250319_pos,CDS_NZ_CP009166.1_582817_583954_neg,94.709,378,20,0,1,378,1,378,0.0,740.0,378,378,100.0,100.0
CDS_NZ_CP009166.1_4150086_4151151_pos,CDS_NZ_CP009166.1_4151177_4152389_neg,100.0,354,0,0,1,354,1,354,0.0,739.0,354,354,100.0,100.0
CDS_NZ_CP009166.1_959431_960499_neg,CDS_NZ_CP009166.1_960495_961111_neg,100.0,355,0,0,1,355,1,355,0.0,737.0,355,355,100.0,100.0
CDS_NZ_CP009166.1_1225272_1226343_pos,CDS_NZ_CP009166.1_1226489_1226612_pos,100.0,356,0,0,1,356,1,356,0.0,730.0,356,356,100.0,100.0
CDS_NZ_CP009166.1_1225272_1226343_pos,CDS_NZ_CP009166.1_2283465_2284536_pos,99.719,356,1,0,1,356,1,356,0.0,727.0,356,356,100.0,100.0
CDS_NZ_CP009166.1_1226489_1226612_pos,CDS_NZ_CP009166.1_2283465_2284536_pos,99.719,356,1,0,1,356,1,356,0.0,727.0,356,356,100.0,100.0
CDS_NZ_CP009166.1_2267953_2268988_pos,CDS_NZ_CP009166.1_2269399_2271019_neg,100.0,344,0,0,1,344,1,344,0.0,712.0,344,344,100.0,100.0
CDS_NZ_CP009166.1_2267953_2268988_pos,CDS_NZ_CP009166.1_2269027_2269320_neg,100.0,344,0,0,1,344,1,344,0.0,712.0,344,344,100.0,100.0
CDS_NZ_CP009166.1_2269027_2269320_neg,CDS_NZ_CP009166.1_2269399_2271019_neg,100.0,344,0,0,1,344,1,344,0.0,712.0,344,344,100.0,100.0
CDS_NZ_CP009166.1_1348888_1349917_pos,CDS_NZ_CP009166.1_4897773_4898802_pos,99.708,342,1,0,1,342,1,342,0.0,707.0,342,342,100.0,100.0
CDS_NZ_CP009166.1_2468639_2469890_neg,CDS_NZ_CP009166.1_2471829_2473080_neg,88.221,416,49,0,1,416,1,416,0.0,698.0,416,416,100.0,100.0
CDS_NZ_CP009166.1_2266227_2267208_pos,CDS_NZ_CP009166.1_2267321_2267951_pos,100.0,326,0,0,1,326,1,326,0.0,683.0,326,326,100.0,100.0
CDS_NZ_CP009166.1_1154835_1155837_neg,CDS_NZ_CP009166.1_1156848_1157542_pos,100.0,333,0,0,1,333,1,333,0.0,679.0,333,333,100.0,100.0
CDS_NZ_CP009166.1_1154835_1155837_neg,CDS_NZ_CP009166.1_1156017_1156652_neg,100.0,333,0,0,1,333,1,333,0.0,679.0,333,333,100.0,100.0
CDS_NZ_CP009166.1_1156017_1156652_neg,CDS_NZ_CP009166.1_1156848_1157542_pos,100.0,333,0,0,1,333,1,333,0.0,679.0,333,333,100.0,100.0
