CDS_NZ_CP009166.1_15400_15553_neg	CDS_NZ_CP009166.1_1333679_1333976_pos	82.000	50	9	0	1	50	1	50	3.22e-26	87.0	50	51
CDS_NZ_CP009166.1_15400_15553_neg	CDS_NZ_CP009166.1_1333284_1333440_pos	82.000	50	9	0	1	50	1	50	3.22e-26	87.0	50	51
CDS_NZ_CP009166.1_15400_15553_neg	CDS_NZ_CP009168.1_9393_9549_neg	80.000	50	10	0	1	50	1	50	1.51e-25	85.5	50	51
CDS_NZ_CP009166.1_16138_17305_pos	CDS_NZ_CP009166.1_16138_17305_pos	100.000	388	0	0	1	388	1	388	0.0	759	388	388
CDS_NZ_CP009166.1_17370_18270_pos	CDS_NZ_CP009166.1_17370_18270_pos	100.000	299	0	0	1	299	1	299	0.0	625	299	299
CDS_NZ_CP009166.1_18307_19267_neg	CDS_NZ_CP009166.1_20857_22278_neg	100.000	319	0	0	1	319	1	319	0.0	657	319	319
CDS_NZ_CP009166.1_18307_19267_neg	CDS_NZ_CP009166.1_19279_20632_neg	100.000	319	0	0	1	319	1	319	0.0	657	319	319
CDS_NZ_CP009166.1_18307_19267_neg	CDS_NZ_CP009166.1_18307_19267_neg	100.000	319	0	0	1	319	1	319	0.0	657	319	319
CDS_NZ_CP009166.1_19279_20632_neg	CDS_NZ_CP009166.1_20857_22278_neg	100.000	319	0	0	1	319	1	319	0.0	657	319	319
CDS_NZ_CP009166.1_19279_20632_neg	CDS_NZ_CP009166.1_19279_20632_neg	100.000	319	0	0	1	319	1	319	0.0	657	319	319
CDS_NZ_CP009166.1_19279_20632_neg	CDS_NZ_CP009166.1_18307_19267_neg	100.000	319	0	0	1	319	1	319	0.0	657	319	319
CDS_NZ_CP009166.1_20857_22278_neg	CDS_NZ_CP009166.1_20857_22278_neg	100.000	319	0	0	1	319	1	319	0.0	657	319	319
CDS_NZ_CP009166.1_20857_22278_neg	CDS_NZ_CP009166.1_19279_20632_neg	100.000	319	0	0	1	319	1	319	0.0	657	319	319
CDS_NZ_CP009166.1_20857_22278_neg	CDS_NZ_CP009166.1_18307_19267_neg	100.000	319	0	0	1	319	1	319	0.0	657	319	319
CDS_NZ_CP009166.1_22760_23024_neg	CDS_NZ_CP009166.1_22760_23024_neg	100.000	87	0	0	1	87	1	87	4.64e-58	170	87	87
CDS_NZ_CP009166.1_23126_23345_pos	CDS_NZ_CP009166.1_23126_23345_pos	100.000	72	0	0	1	72	1	72	3.36e-49	146	72	72
CDS_NZ_CP009166.1_23352_24294_pos	CDS_NZ_CP009166.1_23352_24294_pos	100.000	313	0	0	1	313	1	313	0.0	631	313	313
CDS_NZ_CP009166.1_24336_27153_pos	CDS_NZ_CP009166.1_24336_27153_pos	100.000	938	0	0	1	938	1	938	0.0	1944	938	938
CDS_NZ_CP009166.1_27152_27647_pos	CDS_NZ_CP009166.1_27152_27647_pos	100.000	164	0	0	1	164	1	164	2.86e-119	330	164	164
CDS_NZ_CP009166.1_27771_28221_pos	CDS_NZ_CP009166.1_27771_28221_pos	100.000	149	0	0	1	149	1	149	3.75e-108	301	149	149
CDS_NZ_CP009166.1_28222_29173_pos	CDS_NZ_CP009166.1_28222_29173_pos	100.000	316	0	0	1	316	1	316	0.0	645	316	316
CDS_NZ_CP009166.1_29238_30153_pos	CDS_NZ_CP009166.1_29238_30153_pos	100.000	304	0	0	1	304	1	304	0.0	622	304	304
CDS_NZ_CP009166.1_29238_30153_pos	CDS_NZ_CP009166.1_683306_684242_neg	44.660	309	164	3	1	302	1	309	9.20e-76	231	304	311
CDS_NZ_CP009166.1_29238_30153_pos	CDS_NZ_CP009166.1_2469989_2470931_neg	38.361	305	177	2	2	298	3	304	1.12e-61	195	304	313
CDS_NZ_CP009166.1_30319_31141_pos	CDS_NZ_CP009166.1_30319_31141_pos	100.000	273	0	0	1	273	1	273	0.0	546	273	273
CDS_NZ_CP009166.1_31596_32745_pos	CDS_NZ_CP009166.1_31596_32745_pos	100.000	382	0	0	1	382	1	382	0.0	792	382	382
CDS_NZ_CP009166.1_32762_35984_pos	CDS_NZ_CP009166.1_32762_35984_pos	100.000	1073	0	0	1	1073	1	1073	0.0	2204	1073	1073
CDS_NZ_CP009166.1_36245_36641_pos	CDS_NZ_CP009166.1_36245_36641_pos	100.000	131	0	0	1	131	1	131	4.69e-96	269	131	131
CDS_NZ_CP009166.1_36849_37440_neg	CDS_NZ_CP009166.1_36849_37440_neg	100.000	196	0	0	1	196	1	196	1.43e-146	402	196	196
CDS_NZ_CP009166.1_36849_37440_neg	CDS_NZ_CP009166.1_1607498_1608089_pos	58.163	196	82	0	1	196	1	196	6.09e-85	246	196	196
CDS_NZ_CP009166.1_36849_37440_neg	CDS_NZ_CP009166.1_3626634_3627189_pos	31.638	177	114	1	6	175	8	184	9.06e-26	95.5	196	184
CDS_NZ_CP009166.1_37445_38231_neg	CDS_NZ_CP009166.1_37445_38231_neg	100.000	261	0	0	1	261	1	261	0.0	528	261	261
CDS_NZ_CP009166.1_37445_38231_neg	CDS_NZ_CP009166.1_1600524_1601292_pos	36.364	264	156	7	1	261	1	255	8.17e-42	141	261	255
CDS_NZ_CP009166.1_37445_38231_neg	CDS_NZ_CP009166.1_2666874_2669019_neg	35.533	197	113	4	9	195	12	204	3.92e-27	107	261	714
CDS_NZ_CP009166.1_37445_38231_neg	CDS_NZ_CP009166.1_3234625_3235411_pos	31.193	218	147	2	45	261	46	261	2.39e-26	100	261	261
CDS_NZ_CP009166.1_37445_38231_neg	CDS_NZ_CP009166.1_4712982_4713759_neg	27.381	252	169	6	7	253	8	250	1.78e-25	98.6	261	258
CDS_NZ_CP009166.1_37445_38231_neg	CDS_NZ_CP009166.1_1601291_1602080_pos	29.885	261	160	6	13	261	13	262	9.97e-24	94.0	261	262
CDS_NZ_CP009166.1_37445_38231_neg	CDS_NZ_CP009166.1_2590197_2591055_neg	29.435	248	166	3	13	256	34	276	3.36e-23	92.8	261	285
CDS_NZ_CP009166.1_37445_38231_neg	CDS_NZ_CP009166.1_4309388_4311578_neg	33.133	166	103	2	92	250	100	264	4.84e-21	89.4	261	729
CDS_NZ_CP009166.1_38339_39893_neg	CDS_NZ_CP009166.1_38339_39893_neg	100.000	517	0	0	1	517	1	517	0.0	1084	517	517
CDS_NZ_CP009166.1_38339_39893_neg	CDS_NZ_CP009166.1_1948161_1949808_pos	29.775	534	328	15	12	516	20	535	7.83e-53	184	517	548
CDS_NZ_CP009166.1_38339_39893_neg	CDS_NZ_CP009166.1_2089542_2091228_neg	28.283	495	308	15	57	517	69	550	4.13e-51	180	517	561
CDS_NZ_CP009166.1_38339_39893_neg	CDS_NZ_CP009166.1_625897_627508_pos	26.884	491	334	13	39	517	50	527	1.12e-39	148	517	536
CDS_NZ_CP009166.1_38339_39893_neg	CDS_NZ_CP009166.1_4566882_4568841_neg	25.612	531	357	15	21	517	90	616	2.51e-37	142	517	652
CDS_NZ_CP009166.1_38339_39893_neg	CDS_NZ_CP009166.1_364886_366773_pos	24.816	544	344	21	25	517	70	599	1.99e-28	116	517	628
CDS_NZ_CP009166.1_39966_41184_neg	CDS_NZ_CP009166.1_39966_41184_neg	100.000	405	0	0	1	405	1	405	0.0	846	405	405
CDS_NZ_CP009166.1_39966_41184_neg	CDS_NZ_CP009166.1_2687375_2688521_neg	24.725	364	251	8	10	358	8	363	1.07e-26	107	405	381
CDS_NZ_CP009166.1_41312_42455_neg	CDS_NZ_CP009166.1_41312_42455_neg	100.000	380	0	0	1	380	1	380	0.0	792	380	380
CDS_NZ_CP009166.1_41312_42455_neg	CDS_NZ_CP009166.1_1942326_1943478_pos	47.906	382	196	3	1	380	1	381	1.45e-126	367	380	383
CDS_NZ_CP009166.1_42485_44000_neg	CDS_NZ_CP009166.1_42485_44000_neg	100.000	504	0	0	1	504	1	504	0.0	1016	504	504
CDS_NZ_CP009166.1_42485_44000_neg	CDS_NZ_CP009166.1_341640_343674_pos	26.070	514	349	11	1	499	4	501	2.19e-40	151	504	677
CDS_NZ_CP009166.1_44472_45243_pos	CDS_NZ_CP009166.1_44472_45243_pos	100.000	256	0	0	1	256	1	256	0.0	510	256	256
CDS_NZ_CP009166.1_44472_45243_pos	CDS_NZ_CP009166.1_1944747_1945512_pos	54.864	257	111	4	1	256	1	253	2.07e-89	262	256	254
CDS_NZ_CP009166.1_45257_46199_pos	CDS_NZ_CP009166.1_45257_46199_pos	100.000	313	0	0	1	313	1	313	0.0	644	313	313
CDS_NZ_CP009166.1_45257_46199_pos	CDS_NZ_CP009166.1_1945531_1946470_pos	43.949	314	173	2	1	313	1	312	7.19e-92	273	313	312
CDS_NZ_CP009166.1_46249_47536_pos	CDS_NZ_CP009166.1_46249_47536_pos	100.000	428	0	0	1	428	1	428	0.0	870	428	428
CDS_NZ_CP009166.1_46249_47536_pos	CDS_NZ_CP009166.1_1946525_1947815_pos	61.305	429	165	1	1	428	1	429	0.0	530	428	429
CDS_NZ_CP009166.1_46249_47536_pos	CDS_NZ_CP009166.1_3057428_3058700_pos	40.421	428	247	4	3	428	2	423	3.27e-106	318	428	423
CDS_NZ_CP009166.1_47532_47820_pos	CDS_NZ_CP009166.1_47532_47820_pos	100.000	95	0	0	1	95	1	95	4.08e-69	198	95	95
CDS_NZ_CP009166.1_47532_47820_pos	CDS_NZ_CP009166.1_1947811_1948105_pos	61.702	94	36	0	2	95	4	97	1.42e-42	131	95	97
CDS_NZ_CP009166.1_47532_47820_pos	CDS_NZ_CP009166.1_3058690_3058951_pos	48.000	75	39	0	21	95	12	86	2.80e-24	85.1	95	86
CDS_NZ_CP009166.1_47878_49210_pos	CDS_NZ_CP009166.1_47878_49210_pos	100.000	443	0	0	1	443	1	443	0.0	885	443	443
CDS_NZ_CP009166.1_47878_49210_pos	CDS_NZ_CP009166.1_3061304_3062714_neg	34.339	431	276	4	8	435	33	459	2.51e-71	230	443	469
CDS_NZ_CP009166.1_47878_49210_pos	CDS_NZ_CP009166.1_3258916_3260311_pos	25.686	401	268	8	65	442	64	457	1.92e-24	102	443	464
CDS_NZ_CP009166.1_47878_49210_pos	CDS_NZ_CP009166.1_3145413_3146832_neg	24.752	404	271	10	65	442	71	467	6.93e-23	97.8	443	472
CDS_NZ_CP009166.1_47878_49210_pos	CDS_NZ_CP009166.1_4522247_4523723_neg	24.648	426	263	14	55	431	57	473	4.73e-21	92.4	443	491
CDS_NZ_CP009166.1_49317_49848_pos	CDS_NZ_CP009166.1_49317_49848_pos	100.000	176	0	0	1	176	1	176	1.20e-132	365	176	176
CDS_NZ_CP009166.1_49317_49848_pos	CDS_NZ_CP009166.1_3678005_3678557_neg	40.606	165	94	2	2	163	7	170	5.16e-34	115	176	183
CDS_NZ_CP009166.1_49840_51703_pos	CDS_NZ_CP009166.1_49840_51703_pos	100.000	620	0	0	1	620	1	620	0.0	1239	620	620
CDS_NZ_CP009166.1_49840_51703_pos	CDS_NZ_CP009166.1_3676200_3678006_neg	43.987	607	324	5	3	602	4	601	1.27e-159	468	620	601
CDS_NZ_CP009166.1_49840_51703_pos	CDS_NZ_CP009166.1_511196_512873_neg	29.094	519	341	12	22	517	24	538	3.10e-42	157	620	558
CDS_NZ_CP009166.1_51894_52374_pos	CDS_NZ_CP009166.1_51894_52374_pos	100.000	159	0	0	1	159	1	159	2.33e-120	333	159	159
CDS_NZ_CP009166.1_52451_53294_neg	CDS_NZ_CP009166.1_52451_53294_neg	100.000	280	0	0	1	280	1	280	0.0	580	280	280
CDS_NZ_CP009166.1_53300_53678_neg	CDS_NZ_CP009166.1_53300_53678_neg	100.000	125	0	0	1	125	1	125	1.54e-90	255	125	125
CDS_NZ_CP009166.1_53680_54502_neg	CDS_NZ_CP009166.1_53680_54502_neg	100.000	273	0	0	1	273	1	273	0.0	564	273	273
CDS_NZ_CP009166.1_54498_55488_neg	CDS_NZ_CP009166.1_54498_55488_neg	100.000	329	0	0	1	329	1	329	0.0	664	329	329
CDS_NZ_CP009166.1_55487_56774_neg	CDS_NZ_CP009166.1_55487_56774_neg	100.000	428	0	0	1	428	1	428	0.0	877	428	428
CDS_NZ_CP009166.1_56826_59181_neg	CDS_NZ_CP009166.1_56826_59181_neg	100.000	784	0	0	1	784	1	784	0.0	1629	784	784
CDS_NZ_CP009166.1_59435_60251_pos	CDS_NZ_CP009166.1_60545_61212_pos	100.000	271	0	0	1	271	1	271	0.0	561	271	271
CDS_NZ_CP009166.1_59435_60251_pos	CDS_NZ_CP009166.1_59435_60251_pos	100.000	271	0	0	1	271	1	271	0.0	561	271	271
CDS_NZ_CP009166.1_60545_61212_pos	CDS_NZ_CP009166.1_60545_61212_pos	100.000	271	0	0	1	271	1	271	0.0	561	271	271
CDS_NZ_CP009166.1_60545_61212_pos	CDS_NZ_CP009166.1_59435_60251_pos	100.000	271	0	0	1	271	1	271	0.0	561	271	271
CDS_NZ_CP009166.1_61208_61367_pos	CDS_NZ_CP009166.1_61383_61562_neg	100.000	52	0	0	1	52	1	52	5.35e-32	101	52	52
CDS_NZ_CP009166.1_61208_61367_pos	CDS_NZ_CP009166.1_61208_61367_pos	100.000	52	0	0	1	52	1	52	5.35e-32	101	52	52
CDS_NZ_CP009166.1_61383_61562_neg	CDS_NZ_CP009166.1_61383_61562_neg	100.000	52	0	0	1	52	1	52	5.35e-32	101	52	52
CDS_NZ_CP009166.1_61383_61562_neg	CDS_NZ_CP009166.1_61208_61367_pos	100.000	52	0	0	1	52	1	52	5.35e-32	101	52	52
CDS_NZ_CP009166.1_61774_62434_neg	CDS_NZ_CP009166.1_61774_62434_neg	100.000	219	0	0	1	219	1	219	4.62e-167	456	219	219
CDS_NZ_CP009166.1_61774_62434_neg	CDS_NZ_CP009166.1_1279237_1280197_pos	39.535	215	116	5	15	218	94	305	1.02e-33	120	219	319
CDS_NZ_CP009166.1_61774_62434_neg	CDS_NZ_CP009166.1_2926006_2926987_neg	35.556	225	125	6	9	216	79	300	9.41e-30	110	219	326
CDS_NZ_CP009166.1_61774_62434_neg	CDS_NZ_CP009166.1_3087652_3088435_neg	35.268	224	125	6	14	218	2	224	6.53e-28	103	219	260
CDS_NZ_CP009166.1_62445_65352_neg	CDS_NZ_CP009166.1_62445_65352_neg	100.000	968	0	0	1	968	1	968	0.0	1991	968	968
CDS_NZ_CP009166.1_65516_67868_neg	CDS_NZ_CP009166.1_65516_67868_neg	100.000	783	0	0	1	783	1	783	0.0	1626	783	783
CDS_NZ_CP009166.1_67942_68638_neg	CDS_NZ_CP009166.1_67942_68638_neg	100.000	231	0	0	1	231	1	231	1.18e-177	484	231	231
CDS_NZ_CP009166.1_67942_68638_neg	CDS_NZ_CP009166.1_3943233_3943929_pos	74.892	231	58	0	1	231	1	231	1.99e-131	367	231	231
CDS_NZ_CP009166.1_67942_68638_neg	CDS_NZ_CP009166.1_4705034_4705721_pos	60.435	230	88	2	2	231	1	227	4.05e-103	295	231	228
CDS_NZ_CP009166.1_68922_70425_neg	CDS_NZ_CP009166.1_68922_70425_neg	100.000	500	0	0	1	500	1	500	0.0	1046	500	500
CDS_NZ_CP009166.1_70435_72136_neg	CDS_NZ_CP009166.1_70435_72136_neg	100.000	566	0	0	1	566	1	566	0.0	1162	566	566
CDS_NZ_CP009166.1_70435_72136_neg	CDS_NZ_CP009166.1_2390210_2391815_pos	27.065	569	330	25	5	542	8	522	3.77e-30	121	566	534
CDS_NZ_CP009166.1_72474_73353_pos	CDS_NZ_CP009166.1_72474_73353_pos	100.000	292	0	0	1	292	1	292	0.0	609	292	292
CDS_NZ_CP009166.1_73438_74203_pos	CDS_NZ_CP009166.1_73438_74203_pos	100.000	254	0	0	1	254	1	254	0.0	500	254	254
CDS_NZ_CP009166.1_74316_75015_neg	CDS_NZ_CP009166.1_74316_75015_neg	100.000	232	0	0	1	232	1	232	5.99e-172	469	232	232
CDS_NZ_CP009166.1_74316_75015_neg	CDS_NZ_CP009166.1_893633_894767_pos	39.367	221	132	1	1	219	19	239	9.09e-46	153	232	377
CDS_NZ_CP009166.1_74316_75015_neg	CDS_NZ_CP009166.1_1548106_1549189_pos	35.537	242	145	2	2	232	4	245	5.03e-42	143	232	360
CDS_NZ_CP009166.1_74316_75015_neg	CDS_NZ_CP009166.1_4528252_4529368_pos	41.063	207	120	2	18	223	22	227	8.83e-41	140	232	371
CDS_NZ_CP009166.1_74316_75015_neg	CDS_NZ_CP009166.1_1367809_1368946_neg	38.424	203	125	0	17	219	35	237	1.42e-39	137	232	378
CDS_NZ_CP009166.1_74316_75015_neg	CDS_NZ_CP009166.1_2973760_2974963_pos	37.559	213	123	5	19	223	48	258	1.44e-39	137	232	400
CDS_NZ_CP009166.1_74316_75015_neg	CDS_NZ_CP009166.1_2737564_2738662_neg	40.722	194	111	1	19	208	22	215	1.78e-39	137	232	365
CDS_NZ_CP009166.1_74316_75015_neg	CDS_NZ_CP009166.1_1653286_1654300_pos	38.660	194	111	2	19	208	24	213	4.58e-39	135	232	337
CDS_NZ_CP009166.1_74316_75015_neg	CDS_NZ_CP009166.1_844383_845106_neg	37.037	216	118	5	19	223	21	229	1.52e-37	128	232	240
CDS_NZ_CP009166.1_74316_75015_neg	CDS_NZ_CP009166.1_3784728_3785799_neg	38.462	195	117	3	18	211	23	215	5.99e-36	127	232	356
CDS_NZ_CP009166.1_74316_75015_neg	CDS_NZ_CP009166.1_901648_902377_neg	36.486	222	129	5	2	212	3	223	1.55e-35	123	232	242
CDS_NZ_CP009166.1_74316_75015_neg	CDS_NZ_CP009166.1_3619825_3620584_pos	34.914	232	139	6	1	223	12	240	5.40e-35	122	232	252
CDS_NZ_CP009166.1_74316_75015_neg	CDS_NZ_CP009166.1_397045_397813_pos	39.583	192	105	4	19	206	21	205	2.34e-34	120	232	255
CDS_NZ_CP009166.1_74316_75015_neg	CDS_NZ_CP009166.1_1049939_1050707_neg	36.269	193	114	2	17	209	29	212	1.08e-32	116	232	255
CDS_NZ_CP009166.1_74316_75015_neg	CDS_NZ_CP009166.1_223700_224732_neg	33.043	230	143	2	1	219	1	230	2.15e-32	117	232	343
CDS_NZ_CP009166.1_74316_75015_neg	CDS_NZ_CP009166.1_2198514_2199184_neg	35.945	217	117	4	19	219	23	233	3.44e-31	112	232	250
CDS_NZ_CP009166.1_74316_75015_neg	CDS_NZ_CP009166.1_2197765_2198518_neg	35.945	217	117	4	19	219	23	233	3.44e-31	112	232	250
CDS_NZ_CP009166.1_74316_75015_neg	CDS_NZ_CP009166.1_2040227_2040881_pos	37.288	177	107	2	19	192	21	196	1.57e-30	109	232	217
CDS_NZ_CP009166.1_74316_75015_neg	CDS_NZ_CP009166.1_684359_685085_neg	32.618	233	149	4	1	226	1	232	1.87e-30	110	232	241
CDS_NZ_CP009166.1_74316_75015_neg	CDS_NZ_CP009166.1_3294591_3295359_neg	34.615	208	127	4	19	219	22	227	1.36e-27	103	232	255
CDS_NZ_CP009166.1_74316_75015_neg	CDS_NZ_CP009166.1_1310916_1311618_pos	32.161	199	128	2	19	211	29	226	9.92e-27	100	232	233
CDS_NZ_CP009166.1_74316_75015_neg	CDS_NZ_CP009166.1_619211_620027_neg	33.175	211	133	4	19	221	25	235	1.89e-26	100	232	271
CDS_NZ_CP009166.1_74316_75015_neg	CDS_NZ_CP009166.1_3537839_3538649_neg	35.407	209	121	3	19	217	28	232	5.21e-26	99.4	232	269
CDS_NZ_CP009166.1_74316_75015_neg	CDS_NZ_CP009166.1_3798707_3799376_neg	33.684	190	118	4	25	208	28	215	7.75e-26	97.8	232	222
CDS_NZ_CP009166.1_74316_75015_neg	CDS_NZ_CP009166.1_2432224_2433151_neg	33.663	202	123	4	18	212	20	217	1.63e-25	98.6	232	308
CDS_NZ_CP009166.1_74316_75015_neg	CDS_NZ_CP009166.1_1023283_1025032_pos	35.000	220	125	7	19	227	363	575	1.72e-25	101	232	582
CDS_NZ_CP009166.1_74316_75015_neg	CDS_NZ_CP009166.1_3542527_3543253_pos	30.233	215	145	3	19	229	23	236	3.01e-25	96.7	232	241
CDS_NZ_CP009166.1_74316_75015_neg	CDS_NZ_CP009166.1_1700152_1701079_neg	34.762	210	123	5	18	222	35	235	3.31e-25	97.8	232	308
CDS_NZ_CP009166.1_74316_75015_neg	CDS_NZ_CP009166.1_918989_920936_pos	32.673	202	118	5	18	208	27	221	3.27e-24	97.4	232	648
CDS_NZ_CP009166.1_74316_75015_neg	CDS_NZ_CP009166.1_795196_796255_pos	34.359	195	116	3	29	217	28	216	3.53e-24	95.9	232	352
CDS_NZ_CP009166.1_74316_75015_neg	CDS_NZ_CP009166.1_4605726_4606515_neg	30.275	218	132	5	19	217	24	240	3.78e-24	94.4	232	262
CDS_NZ_CP009166.1_74316_75015_neg	CDS_NZ_CP009166.1_2492044_2493634_pos	32.381	210	121	7	18	212	305	508	4.30e-24	97.1	232	529
CDS_NZ_CP009166.1_74316_75015_neg	CDS_NZ_CP009166.1_825887_827624_neg	32.212	208	134	6	19	223	349	552	1.30e-23	95.9	232	578
CDS_NZ_CP009166.1_74316_75015_neg	CDS_NZ_CP009166.1_825887_827624_neg	32.394	213	133	5	21	228	29	235	1.19e-21	90.1	232	578
CDS_NZ_CP009166.1_74316_75015_neg	CDS_NZ_CP009166.1_2633545_2634319_neg	31.863	204	119	5	38	223	44	245	2.02e-23	92.0	232	257
CDS_NZ_CP009166.1_74316_75015_neg	CDS_NZ_CP009166.1_3814407_3815214_pos	31.507	219	141	4	19	228	32	250	3.11e-23	92.0	232	268
CDS_NZ_CP009166.1_74316_75015_neg	CDS_NZ_CP009166.1_529367_530054_pos	32.178	202	124	4	19	211	30	227	6.61e-23	90.1	232	228
CDS_NZ_CP009166.1_74316_75015_neg	CDS_NZ_CP009166.1_171866_172664_pos	30.476	210	140	2	18	221	30	239	1.50e-22	90.1	232	265
CDS_NZ_CP009166.1_74316_75015_neg	CDS_NZ_CP009166.1_3895180_3896185_neg	30.189	212	135	5	19	219	42	251	2.42e-22	90.5	232	334
CDS_NZ_CP009166.1_74316_75015_neg	CDS_NZ_CP009166.1_3789340_3790054_neg	29.864	221	136	5	19	229	25	236	4.43e-22	88.2	232	237
CDS_NZ_CP009166.1_74316_75015_neg	CDS_NZ_CP009166.1_1757308_1758844_pos	32.367	207	124	4	18	217	30	227	1.03e-21	90.1	232	511
CDS_NZ_CP009166.1_74316_75015_neg	CDS_NZ_CP009166.1_1473049_1474054_pos	28.095	210	139	5	19	217	44	252	9.93e-21	86.3	232	334
CDS_NZ_CP009166.1_74998_76609_neg	CDS_NZ_CP009166.1_74998_76609_neg	100.000	536	0	0	1	536	1	536	0.0	1059	536	536
CDS_NZ_CP009166.1_76584_77568_neg	CDS_NZ_CP009166.1_76584_77568_neg	100.000	327	0	0	1	327	1	327	0.0	671	327	327
CDS_NZ_CP009166.1_77731_79387_neg	CDS_NZ_CP009166.1_77731_79387_neg	100.000	551	0	0	1	551	1	551	0.0	1139	551	551
CDS_NZ_CP009166.1_77731_79387_neg	CDS_NZ_CP009166.1_475246_476947_neg	27.116	579	363	15	9	550	9	565	4.25e-49	176	551	566
CDS_NZ_CP009166.1_79475_79607_pos	CDS_NZ_CP009166.1_79475_79607_pos	100.000	43	0	0	1	43	1	43	8.64e-29	92.8	43	43
CDS_NZ_CP009166.1_79708_80887_pos	CDS_NZ_CP009166.1_79708_80887_pos	100.000	392	0	0	1	392	1	392	0.0	781	392	392
CDS_NZ_CP009166.1_79708_80887_pos	CDS_NZ_CP009166.1_2479607_2480789_pos	51.948	385	184	1	8	392	10	393	6.85e-130	376	392	393
CDS_NZ_CP009166.1_79708_80887_pos	CDS_NZ_CP009166.1_4117665_4118850_pos	46.907	388	205	1	6	392	7	394	7.94e-127	368	392	394
CDS_NZ_CP009166.1_80935_81541_neg	CDS_NZ_CP009166.1_80935_81541_neg	100.000	201	0	0	1	201	1	201	1.06e-152	418	201	201
CDS_NZ_CP009166.1_81551_82952_neg	CDS_NZ_CP009166.1_81551_82952_neg	100.000	466	0	0	1	466	1	466	0.0	966	466	466
CDS_NZ_CP009166.1_82954_84046_neg	CDS_NZ_CP009166.1_82954_84046_neg	100.000	363	0	0	1	363	1	363	0.0	748	363	363
CDS_NZ_CP009166.1_82954_84046_neg	CDS_NZ_CP009166.1_2084633_2086115_pos	36.856	369	213	12	1	359	1	359	3.99e-61	197	363	361
